label,src_name,out_path,status,detail
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_5478942.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_5478942.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_1096053.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_1096053.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_6383067.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_6383067.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_8215973.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_8215973.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_2665201.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_2665201.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_8987632.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_8987632.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_2462521.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_2462521.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_4344125.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_4344125.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_8322305.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_8322305.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_8289729.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_8289729.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_8260982.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_8260982.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_6445749.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_6445749.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_2286902.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_2286902.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_2763276.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_2763276.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_3283135.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_3283135.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_7872579.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_7872579.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_1367406.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_1367406.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_9385770.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_9385770.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_7066960.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_7066960.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_7544405.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_7544405.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_1829406.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_1829406.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_7297893.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_7297893.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_5666784.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_5666784.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_9304099.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_9304099.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_8210054.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_8210054.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_7069093.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_7069093.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_9966402.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_9966402.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_8744543.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_8744543.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_7786100.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_7786100.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_3475865.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_3475865.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_2531373.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_2531373.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_4990269.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_4990269.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_7162317.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_7162317.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_9456791.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_9456791.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_8376351.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_8376351.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_2002365.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_2002365.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_7651671.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_7651671.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_3895551.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_3895551.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_8924760.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_8924760.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_1301234.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_1301234.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_7380127.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_7380127.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_4261231.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_4261231.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_8699257.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_8699257.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_9124171.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_9124171.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_2855417.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_2855417.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_8364855.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_8364855.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_4762537.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_4762537.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_1767794.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_1767794.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_1119156.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_1119156.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_3891696.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_3891696.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_3746211.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_3746211.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_9523504.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_9523504.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_6359607.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_6359607.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_7589265.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_7589265.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_6838449.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_6838449.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_4844408.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_4844408.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_6594571.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_6594571.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_4248918.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_4248918.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_3714679.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_3714679.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_1402046.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_1402046.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_5780144.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_5780144.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_2874951.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_2874951.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_8262874.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_8262874.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_6568228.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_6568228.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_4722555.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_4722555.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_1500385.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_1500385.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_4014487.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_4014487.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_4825879.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_4825879.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_1064949.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_1064949.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_4356469.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_4356469.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_6151678.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_6151678.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_4796348.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_4796348.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_3048577.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_3048577.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_8736165.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_8736165.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_9156289.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_9156289.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_4751390.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_4751390.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_1637646.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_1637646.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_4372323.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_4372323.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_4457189.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_4457189.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_6252124.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_6252124.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_5192357.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_5192357.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_2836370.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_2836370.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_3124251.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_3124251.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_9435329.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_9435329.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_7112988.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_7112988.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_6324927.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_6324927.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_2653208.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_2653208.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_2223225.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_2223225.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_9159389.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_9159389.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_7861602.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_7861602.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_8113458.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_8113458.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_2121128.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_2121128.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_8209765.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_8209765.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_5503012.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_5503012.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_1822237.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_1822237.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_6309848.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_6309848.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_9425878.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_9425878.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_3763099.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_3763099.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_5109561.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_5109561.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_5182772.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_5182772.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_5277589.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_5277589.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_8368027.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_8368027.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_7328082.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_7328082.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_4515281.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_4515281.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_7519959.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_7519959.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_1577384.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_1577384.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_7945965.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_7945965.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_3483451.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_3483451.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_9439129.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_9439129.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_9843427.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_9843427.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_4310386.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_4310386.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_2523389.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_2523389.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_3706083.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_3706083.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_5107120.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_5107120.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_2546184.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_2546184.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_4445250.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_4445250.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_5824998.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_5824998.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_5561293.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_5561293.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_7513515.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_7513515.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_1412811.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_1412811.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_3614881.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_3614881.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_3671224.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_3671224.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_7537476.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_7537476.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_5066427.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_5066427.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_2425341.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_2425341.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_7805571.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_7805571.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_4148603.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_4148603.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_3224827.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_3224827.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_5049363.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_5049363.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_4328579.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_4328579.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_1744737.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_1744737.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_3235008.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_3235008.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_9311350.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_9311350.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_4601718.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_4601718.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_2530860.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_2530860.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_8546378.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_8546378.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_7600381.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_7600381.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_8621322.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_8621322.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_8826808.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_8826808.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_9429683.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_9429683.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_4589909.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_4589909.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_5778263.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_5778263.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_1570970.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_1570970.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_1042992.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_1042992.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_7488791.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_7488791.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_8198366.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_8198366.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_6644343.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_6644343.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_9706957.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_9706957.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_2933367.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_2933367.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_2190620.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_2190620.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_9448997.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_9448997.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_3571998.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_3571998.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_6146678.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_6146678.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_7073625.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_7073625.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_8440843.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_8440843.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_3556377.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_3556377.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_7129621.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_7129621.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_6275031.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_6275031.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_7586380.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_7586380.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_6153665.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_6153665.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_3553954.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_3553954.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_5451679.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_5451679.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_3440841.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_3440841.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_5736694.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_5736694.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_2630434.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_2630434.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_9101643.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_9101643.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_8296140.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_8296140.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_2824820.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_2824820.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_4657107.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_4657107.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_7870172.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_7870172.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_8006035.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_8006035.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_9378704.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_9378704.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_3045712.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_3045712.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_9316963.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_9316963.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_6603047.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_6603047.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_9992816.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_9992816.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_4835906.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_4835906.wav,ok,
fake,LA/ASVspoof2019_LA_dev/flac/LA_D_4231438.flac,C:\Users\91807\sih\ai_voice_detector\data\fake\LA_D_4231438.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_1438615.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_1438615.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_4129574.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_4129574.wav,ok,
real,LA/ASVspoof2019_LA_dev/flac/LA_D_1959657.flac,C:\Users\91807\sih\ai_voice_detector\data\real\LA_D_1959657.wav,ok,
